Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,JUDDI-671,12676014,Convert the uddi-samples projects maven,spyhunter99,spyhunter99,Major,Closed,Fixed,27/Oct/13 19:48,03/Feb/14 19:10,
Bug,JUDDI-669,12675324,Fix juddi-gui settings page,spyhunter99,spyhunter99,Major,Closed,Fixed,23/Oct/13 19:57,30/Oct/13 14:41,
Bug,JUDDI-667,12675095,jUDDI should be able to run on a server not connected to the www,kstam,kurtstam,Major,Closed,Fixed,22/Oct/13 18:43,23/Oct/13 13:17,
Bug,JUDDI-666,12674916,revise documentation for ddl generation,kstam,spyhunter99,Major,Closed,Fixed,21/Oct/13 22:51,23/Oct/13 13:22,
Bug,JUDDI-663,12674708,juddi-gui-disg jar signer is signing the wrong jar file,kstam,spyhunter99,Major,Closed,Fixed,20/Oct/13 20:01,03/Feb/14 19:10,
Bug,JUDDI-662,12674391,Name length of j3_signature_transform_data_value too long,spyhunter99,tarabi,Major,Closed,Fixed,17/Oct/13 20:06,03/Feb/14 19:10,
Bug,JUDDI-655,12670380,Maximum subscription results count is not honored for asynch notifications,spyhunter99,spyhunter99,Critical,Closed,Fixed,24/Sep/13 22:51,28/Oct/13 18:51,
Bug,JUDDI-654,12670379,Max Tries delivery count for subscription notification is not honored,spyhunter99,spyhunter99,Major,Closed,Fixed,24/Sep/13 22:38,28/Oct/13 18:51,
Bug,JUDDI-653,12669381,Build fails on Ubuntu using OpenJDK,spyhunter99,spyhunter99,Major,Closed,Fixed,19/Sep/13 01:01,11/Dec/15 15:08,
Bug,JUDDI-649,12668582,Error importing WSDL from juddi-gui,spyhunter99,spyhunter99,Major,Closed,Fixed,13/Sep/13 22:58,16/Sep/13 21:50,
Bug,JUDDI-646,12666574,Configuring the node id causes the splash page to fail to render,spyhunter99,spyhunter99,Major,Closed,Fixed,02/Sep/13 12:21,05/Sep/13 14:28,
Bug,JUDDI-645,12666567,NodeId config setting is not honored,spyhunter99,spyhunter99,Major,Closed,Fixed,02/Sep/13 11:57,05/Sep/13 14:28,
Bug,JUDDI-644,12666106,Subscription Integration Listener SMTP Tests fail intermittently on Windows,spyhunter99,spyhunter99,Major,Resolved,Fixed,29/Aug/13 11:04,22/Dec/13 02:15,
Bug,JUDDI-643,12666045,Documentation pom fails,kstam,spyhunter99,Blocker,Closed,Fixed,29/Aug/13 00:45,05/Sep/13 15:13,
Bug,JUDDI-637,12665160,"Add source code documentation to UDDIClerk, UDDIClient, UDDIService and more",kurtstam,spyhunter99,Major,Closed,Fixed,23/Aug/13 00:39,12/Jan/14 13:58,
Bug,JUDDI-634,12664203,juddi client's xsd is invalid,spyhunter99,spyhunter99,Major,Closed,Fixed,17/Aug/13 16:14,28/Oct/13 18:53,
Bug,JUDDI-631,12662926,Add JAVA_OPTs memory settings for Windows catalina.bat,spyhunter99,spyhunter99,Major,Closed,Fixed,09/Aug/13 19:07,28/Oct/13 18:53,
Bug,JUDDI-626,12657374,Create verbiage for WSDL/WADL import with for Juddi-gui,kurtstam,spyhunter99,Major,Closed,Fixed,11/Jul/13 23:17,30/Aug/13 17:41,
Bug,JUDDI-623,12652776,WSDL files are not syncronized with JUDDI API ws,spyhunter99,spyhunter99,Blocker,Closed,Fixed,14/Jun/13 00:56,03/Feb/14 19:10,
Bug,JUDDI-622,12650907,no stack traces should be thrown in the console during test,kstam,kurtstam,Major,Closed,Fixed,04/Jun/13 16:14,27/Aug/13 00:13,
Bug,JUDDI-620,12650645,uddi-tck-test.jar is missing from the bundle,kstam,kurtstam,Major,Closed,Fixed,03/Jun/13 14:08,03/Jun/13 16:04,
Bug,JUDDI-619,12650545,jUDDI API wsdl is not synchronized to the code base,kstam,spyhunter99,Major,Closed,Fixed,03/Jun/13 01:30,03/Jun/13 19:52,
Bug,JUDDI-616,12648760,Build fails on during JAR signing of DigSig Applet,kstam,spyhunter99,Major,Closed,Fixed,21/May/13 22:46,19/Sep/13 01:00,
Bug,JUDDI-615,12648694,NPE when trying to sign an artifact,spyhunter99,kurtstam,Major,Closed,Fixed,21/May/13 19:09,22/May/13 23:03,
Bug,JUDDI-612,12647232,Build 'clean' target does not remove the content in juddi-core-openjpa\src\main,kurtstam,spyhunter99,Major,Closed,Fixed,12/May/13 22:00,13/May/13 14:40,
Bug,JUDDI-610,12646652,add canned query support in the console,spyhunter99,kurtstam,Major,Closed,Fixed,08/May/13 16:59,30/Aug/13 12:41,
Bug,JUDDI-606,12645681,Subscription API does not validate on saveSubscription,spyhunter99,spyhunter99,Major,Closed,Fixed,01/May/13 18:53,21/Dec/13 17:35,
Bug,JUDDI-604,12645330,Refresh the website's Javadoc content,kstam,spyhunter99,Major,Closed,Fixed,29/Apr/13 23:12,22/May/13 17:24,
Bug,JUDDI-597,12644149,Binding template access point value is converted toLowerCase(),spyhunter99,spyhunter99,Major,Closed,Fixed,23/Apr/13 16:34,06/May/13 23:07,
Bug,JUDDI-596,12644097,Subscription callback without a transport type is not delivered,kstam,spyhunter99,Minor,Closed,Fixed,23/Apr/13 11:37,06/May/13 23:07,
Bug,JUDDI-595,12644030,"Subscription API NPE, Validation required",spyhunter99,spyhunter99,Major,Closed,Fixed,23/Apr/13 00:57,23/May/13 01:10,
Bug,JUDDI-593,12644011,Upgrade to the latest CXF version,kstam,spyhunter99,Major,Closed,Fixed,22/Apr/13 22:36,22/May/13 17:28,
Bug,JUDDI-592,12643915,failing unit test on latest trunk,kstam,spyhunter99,Major,Closed,Fixed,22/Apr/13 11:01,23/Apr/13 16:54,
Bug,JUDDI-591,12642473,Add support for email alerts for Subscription API,kstam,spyhunter99,Major,Closed,Fixed,14/Apr/13 23:52,04/May/13 23:37,
Bug,JUDDI-590,12642461,getAssertionStatusReport does not return incomplete assertions,spyhunter99,spyhunter99,Major,Closed,Fixed,14/Apr/13 17:59,05/May/13 23:20,
Bug,JUDDI-589,12642410,find qualifier signaturePresent doesn't appear to follow the spec,kstam,spyhunter99,Major,Closed,Fixed,13/Apr/13 19:19,14/Apr/13 03:52,
Bug,JUDDI-587,12642057,JUDDI incompatible with Hibernate 4.1.x and 4.2.x,kstam,subes,Major,Closed,Fixed,11/Apr/13 16:01,23/Sep/14 15:30,
Bug,JUDDI-576,12638740,Fix broken links and old wiki site,kstam,spyhunter99,Major,Closed,Fixed,24/Mar/13 19:49,09/Apr/13 20:54,
Bug,JUDDI-574,12638653,findTmodel search results does not return the Lang element,kstam,spyhunter99,Major,Closed,Fixed,23/Mar/13 14:04,25/Mar/13 23:33,
Bug,JUDDI-573,12637812,Performance Issue fetching business,kstam,spyhunter99,Major,Closed,Fixed,19/Mar/13 20:08,04/Aug/14 08:04,
Bug,JUDDI-572,12637809,Sending a business key for getServiceDetail causing a class cast exception,kurtstam,spyhunter99,Major,Closed,Fixed,19/Mar/13 19:34,15/May/13 11:09,
Bug,JUDDI-569,12636926,Performance Issue fetching service list,kstam,spyhunter99,Major,Closed,Fixed,14/Mar/13 00:40,05/Apr/13 06:32,
Bug,JUDDI-566,12636186,Using service/binding/hostingDirector causes a NPE,kstam,spyhunter99,Major,Closed,Fixed,09/Mar/13 13:19,10/Mar/13 17:38,
Bug,JUDDI-565,12636169,Binding template validation rules are incorrect,spyhunter99,spyhunter99,Blocker,Closed,Fixed,09/Mar/13 02:29,02/May/13 02:30,
Bug,JUDDI-562,12635811,CI build integration failures,kstam,kurtstam,Major,Closed,Fixed,07/Mar/13 15:10,07/Mar/13 22:29,
Bug,JUDDI-561,12635004,Transaction rollback when PersonName Lang is greater than 5 characters,spyhunter99,spyhunter99,Major,Closed,Fixed,03/Mar/13 03:06,02/May/13 02:30,
Bug,JUDDI-560,12634958,Issues from findbugs,kstam,spyhunter99,Major,Closed,Fixed,02/Mar/13 03:33,04/Mar/13 20:15,
Bug,JUDDI-557,12633766,Update all POMs on example,kstam,spyhunter99,Minor,Closed,Fixed,23/Feb/13 20:16,05/Mar/13 00:39,
Bug,JUDDI-552,12605556,pluto.js script points to the wrong id hiding/showing the bar,kstam,emidiostani,Trivial,Closed,Fixed,30/Aug/12 17:44,27/Nov/12 03:02,
Bug,JUDDI-551,12605555,pluto-default-theme.jsp has a broken link to pluto.js,kstam,emidiostani,Trivial,Closed,Fixed,30/Aug/12 17:41,27/Nov/12 02:51,
Bug,JUDDI-550,12599323,JUDDI Client Fails When Offline,kstam,jsightle@redhat.com,Major,Closed,Fixed,18/Jul/12 19:06,23/Oct/13 13:14,
Bug,JUDDI-548,12555028,java7 compatibility,kstam,subes,Major,Closed,Fixed,12/May/12 17:09,05/Apr/13 06:40,
Bug,JUDDI-545,12552672,combineCategoryBags findQualifier not performing correctly when used in find_business call,kstam,dvoets,Minor,Closed,Fixed,25/Apr/12 15:10,13/Apr/13 20:02,
Bug,JUDDI-543,12545357,Allow token replacements in all client config.,kurtstam,kurtstam,Major,Closed,Fixed,06/Mar/12 15:34,06/Mar/12 18:01,
Bug,JUDDI-539,12539617,Fix exception handling in the uddi client wrapper classes,kurtstam,kurtstam,Major,Closed,Fixed,24/Jan/12 14:33,24/Jan/12 16:01,
Bug,JUDDI-537,12537264,NPE when deleting servicebinding,kstam,subes,Major,Closed,Fixed,05/Jan/12 00:03,21/Jan/12 18:50,
Bug,JUDDI-536,12535702,org.xml.sax.SAXParseException: s4s-att-not-allowed: Attribute 'nillable' cannot appear in element 'element'.,kstam,subes,Major,Closed,Fixed,19/Dec/11 14:07,05/Jan/12 00:23,
Bug,JUDDI-535,12534233,Wrong tModelKey for tModel named uddi-org:types,kurtstam,kurtstam,Major,Closed,Fixed,07/Dec/11 18:50,21/Jan/12 18:23,
Bug,JUDDI-534,12525823,Potential  when adding a publisher bc the input is not validated,kstam,kurtstam,Major,Closed,Fixed,05/Oct/11 13:35,23/Apr/12 15:52,
Bug,JUDDI-532,12525207,null pointer with undeployed services in the console,kurtstam,kurtstam,Major,Closed,Fixed,29/Sep/11 16:14,30/Sep/11 05:37,
Bug,JUDDI-531,12525198,Undeploy of deployed services can lead to notification errors when the subscription endpoint is no longer deployed.,kstam,kurtstam,Major,Closed,Fixed,29/Sep/11 15:08,30/Sep/11 03:17,
Bug,JUDDI-530,12525097,Add JAXWS transport that works with SAP Registry,tcunning,tcunning,Major,Closed,Fixed,28/Sep/11 20:13,28/Sep/11 20:20,
Bug,JUDDI-529,12524966,Problem with LdapSimpleAuthenticator working properly,tcunning,brenden.rudnick,Major,Closed,Fixed,27/Sep/11 20:30,29/Sep/11 19:36,
Bug,JUDDI-526,12522927,Cursor-ing over jUDDI v3 WSDQL URLs in jUDDI v3 console results in the display box changing size,kurtstam,kurtstam,Major,Closed,Fixed,13/Sep/11 17:37,13/Sep/11 17:38,
Bug,JUDDI-524,12522766,Services' undeployment not reflected in jUDDI console,kurtstam,kurtstam,Major,Closed,Fixed,12/Sep/11 16:57,12/Sep/11 17:02,
Bug,JUDDI-523,12522764,maven clean install failure in WSDLLocatorTest,kstam,sk92129,Major,Closed,Fixed,12/Sep/11 16:35,12/Sep/11 18:09,
Bug,JUDDI-521,12522378,Error in processing values submitted in Publisher form,kstam,kurtstam,Major,Closed,Fixed,09/Sep/11 07:07,09/Sep/11 07:08,
Bug,JUDDI-520,12522375,No confirmation required from user when deleting a publisher in jUDDI console,kstam,kurtstam,Major,Closed,Fixed,09/Sep/11 06:47,09/Sep/11 06:55,
Bug,JUDDI-518,12520757,make juddi console work with XMLDocAuthenticator,kurtstam,kurtstam,Major,Closed,Fixed,30/Aug/11 14:29,09/Sep/11 14:05,
Bug,JUDDI-511,12514231,Catch exceptions and redirect to a nice error page/alert,kstam,kurtstam,Major,Closed,Fixed,15/Jul/11 15:06,13/Sep/11 17:06,
Bug,JUDDI-510,12514228,Action buttons in the Publisher portlet should be disabled for non-admin users,kurtstam,kurtstam,Major,Closed,Fixed,15/Jul/11 14:58,09/Sep/11 06:45,
Bug,JUDDI-508,12512984,delete_tModel not working with LocalTransport(juddi-client) ,kstam,callingashley@hotmail.com,Critical,Closed,Fixed,06/Jul/11 13:13,08/Jul/11 10:56,
Bug,JUDDI-507,12512239,get_registeredInfo result lists can't be empty,kstam,kurtstam,Major,Closed,Fixed,29/Jun/11 16:59,29/Jun/11 17:07,
Bug,JUDDI-506,12511688,Some methods in the juddi-client transport wrapper have the wrong capitalization.,kurtstam,kurtstam,Major,Closed,Fixed,27/Jun/11 21:05,02/May/13 02:29,
Bug,JUDDI-501,12510445,Upgrade to valid Derby release,kstam,kurtstam,Major,Closed,Fixed,15/Jun/11 13:55,15/Jun/11 13:58,
Bug,JUDDI-500,12510290,deleteSQL query is wrong in PublisherAssertionQuery,kstam,dlipin,Major,Closed,Fixed,14/Jun/11 09:53,02/May/13 02:29,
Bug,JUDDI-498,12509883,Success messages for deletes are not empty,kstam,jbrown,Major,Closed,Fixed,10/Jun/11 22:11,17/Jun/11 21:24,
Bug,JUDDI-496,12509824,The tModel is not loaded in the SubscriptionNotifier,kurtstam,kurtstam,Major,Closed,Fixed,10/Jun/11 13:05,26/Apr/13 14:45,
Bug,JUDDI-494,12509719,NPE when trying to option the DispositionReport using the JBossWS stack,kstam,kurtstam,Major,Closed,Fixed,09/Jun/11 14:24,09/Jun/11 14:31,
Bug,JUDDI-493,12509717,It is possible for the authToken to get set to an empty string.,kstam,kurtstam,Major,Closed,Fixed,09/Jun/11 14:22,09/Jun/11 14:30,
Bug,JUDDI-492,12509713,WSTransport needs asynchronous registration to prevent locking at server boot time,kstam,kurtstam,Major,Closed,Fixed,09/Jun/11 13:56,09/Jun/11 14:28,
Bug,JUDDI-491,12509482,The links to the wsdl endpoint in the console do not resolve,kstam,kurtstam,Major,Closed,Fixed,07/Jun/11 17:07,07/Jun/11 17:08,
Bug,JUDDI-490,12509118,OverviewDoc property order incorrect,tcunning,tcunning,Major,Closed,Fixed,02/Jun/11 18:57,03/Jun/11 12:38,
Bug,JUDDI-489,12509095,Creating Files in the tmp directory doesn't work on JBoss and OSX,kurtstam,kurtstam,Major,Closed,Fixed,02/Jun/11 14:45,02/Jun/11 14:58,
Bug,JUDDI-487,12508382,The notification code use a wrong time to update the last notification time,kstam,suwater,Major,Closed,Fixed,26/May/11 01:28,02/Jun/11 15:31,
Bug,JUDDI-485,12508237,Invoking UDDI endpoint from the juddi-client can be slow,kstam,kurtstam,Major,Closed,Fixed,24/May/11 20:07,24/May/11 20:08,
Bug,JUDDI-484,12507883,The only token modified for seed values is juddi.server.baseurl,kstam,apache@venabledomain.com,Minor,Closed,Fixed,20/May/11 16:06,24/May/11 21:31,
Bug,JUDDI-483,12507714,ERROR 40XL1: A lock could not be obtained within the time requested,kstam,kurtstam,Minor,Closed,Fixed,19/May/11 06:13,20/May/11 13:49,
Bug,JUDDI-481,12507706,"Bug? One of the last ""2"" businesses deleted, recreated the business and received juddi.rootPartition error!",kstam,cli_dc,Critical,Closed,Fixed,19/May/11 05:04,25/May/11 12:46,
Bug,JUDDI-471,12506721,the langCode is not set on FindTModels (in the map from and to),kstam,kurtstam,Major,Closed,Fixed,10/May/11 14:09,10/May/11 14:40,
Bug,JUDDI-469,12503523,JUDDIRegistry has moved location,tcunning,tcunning,Major,Closed,Fixed,06/Apr/11 15:04,25/May/11 00:38,
Bug,JUDDI-468,12503520,"Wrappers need to use the Transport (ManagerName, NodeName) constructor",tcunning,tcunning,Major,Closed,Fixed,06/Apr/11 14:51,06/Apr/11 15:01,
Bug,JUDDI-466,12502869,ClassCast exception in ValidatePublish,kurtstam,kurtstam,Critical,Closed,Fixed,30/Mar/11 13:05,13/May/11 12:52,
Bug,JUDDI-464,12502054,Cancel should shutdown the Timer too.,kstam,kurtstam,Major,Closed,Fixed,22/Mar/11 15:26,22/Mar/11 15:26,
Bug,JUDDI-463,12502053,Sporadic failure of Subscription Unit tests,kurtstam,kurtstam,Major,Closed,Fixed,22/Mar/11 15:23,02/May/13 02:29,
Bug,JUDDI-456,12498963,combineCategoryBags findQualifier not performing correctly.,tcunning,jbrown,Minor,Closed,Fixed,17/Feb/11 21:55,19/May/11 00:31,
Bug,JUDDI-452,12496701,buildbot failure - can't find the update wsdl,kurtstam,kurtstam,Major,Closed,Fixed,25/Jan/11 16:53,25/Jan/11 18:46,
Bug,JUDDI-449,12493692,Race condition in UDDIClientContainer.,kstam,kurtstam,Major,Closed,Fixed,20/Dec/10 17:27,20/Dec/10 18:50,
Bug,JUDDI-448,12493688,Fix simple-publish example so that it runs without problems,tcunning,tcunning,Major,Closed,Fixed,20/Dec/10 16:43,10/Jan/14 19:33,
Bug,JUDDI-447,12493639,Find with general_keywords KeyedReference not taking into consideration keyName,tcunning,latinov,Major,Closed,Fixed,19/Dec/10 19:49,09/Mar/11 20:21,
Bug,JUDDI-446,12493633,Providing invalid findQualifier should throw E_unsupported,kstam,latinov,Major,Closed,Fixed,19/Dec/10 16:03,20/Dec/10 20:06,
Bug,JUDDI-445,12493632,find_business returns one businessInfo couple of times when businessEntity has more names,kstam,latinov,Major,Closed,Fixed,19/Dec/10 15:20,05/Jan/11 17:40,
Bug,JUDDI-444,12493579,tModel with empty name should not be saved,kstam,latinov,Major,Closed,Fixed,18/Dec/10 09:32,20/Dec/10 19:19,
Bug,JUDDI-438,12493019,find_tModel by CategoryBag only returns deleted tModel,kstam,latinov,Major,Closed,Fixed,11/Dec/10 22:45,14/Dec/10 16:33,
Bug,JUDDI-437,12493003,To avoid possible  Array Index Out Of Bounds Exception and NPE when paths.length=0 in config.Install class.,kstam,genspring,Major,Closed,Fixed,11/Dec/10 03:22,13/Dec/10 21:41,
Bug,JUDDI-436,12493002,Avoid to depend on  log4j internal helper class.,kstam,genspring,Major,Closed,Fixed,11/Dec/10 03:20,13/Dec/10 18:13,
Bug,JUDDI-435,12492987,Service moves do not appear to be supported,kstam,jbrown,Major,Closed,Fixed,10/Dec/10 22:47,15/Dec/10 21:51,
Bug,JUDDI-433,12491499,remove dependency of  org.apache.log4j.helpers.Loader to allow use of SLF4J with LogBack instead of Log4J,kstam,subes,Major,Closed,Fixed,28/Nov/10 19:33,14/Dec/10 01:34,
Bug,JUDDI-432,12480356,find_service/find_binding queries constrained by business/service keys do not return SOAP faults,tcunning,jbrown,Minor,Closed,Fixed,18/Nov/10 17:05,22/Dec/10 18:07,
Bug,JUDDI-430,12479506,The init-params for the UDDIClerkServlet are not working,kstam,kurtstam,Major,Closed,Fixed,09/Nov/10 15:44,09/Nov/10 17:53,
Bug,JUDDI-428,12478858,The metadata value of the SOAP service are not same with the ones actually used by juddi client ,kstam,suwater,Major,Closed,Fixed,02/Nov/10 06:20,13/Dec/10 18:32,
Bug,JUDDI-427,12478771,FindQualifiers using tModel name instead of tModelKey,kstam,latinov,Major,Closed,Fixed,31/Oct/10 19:10,13/May/11 12:52,
Bug,JUDDI-423,12478116,Asynchronous subscription notification intervals,kstam,jbrown,Minor,Closed,Fixed,22/Oct/10 20:59,24/May/11 20:20,
Bug,JUDDI-421,12478099,Subscription with find_business filter does not display changes for updates to contained bindingTemplates,footh,jbrown,Minor,Closed,Fixed,22/Oct/10 18:53,13/May/11 12:52,
Bug,JUDDI-420,12477702,NPE in the console if the business does not have any services.,kstam,kurtstam,Major,Closed,Fixed,19/Oct/10 02:49,03/Nov/10 04:41,
Bug,JUDDI-414,12474399,When performing a find_relatedBusinesses query using a <fromKey> or <toKey> a SOAP fault is returned with a validation exception.,kstam,jbrown,Major,Closed,Fixed,17/Sep/10 16:12,16/Nov/10 19:29,
Bug,JUDDI-413,12471576,Unable to start registry when juddi war is deployed in OSGi container,kstam,shubhchavda,Major,Closed,Fixed,13/Aug/10 18:56,09/Jun/11 18:11,
Bug,JUDDI-412,12470817,OverviewDoc.overviewUrl should be nullable,tcunning,tcunning,Major,Closed,Fixed,04/Aug/10 17:21,01/Oct/10 15:17,
Bug,JUDDI-408,12468885,Make the save/delete methods of the uddi-tck-base methods public,tcunning,tcunning,Major,Closed,Fixed,09/Jul/10 04:38,09/Jul/10 05:12,
Bug,JUDDI-407,12468731,"FindServiceByTModelKeyQuery.select parentKey should be the business owning the services, not the binding template",tcunning,tcunning,Major,Closed,Fixed,07/Jul/10 15:50,09/Jul/10 05:16,
Bug,JUDDI-406,12468270,KeyGenerator property is wrong in the juddi.properties file,kstam,kurtstam,Major,Closed,Fixed,30/Jun/10 17:40,30/Jun/10 18:11,
Bug,JUDDI-405,12468192,Improve LDAP integration,spyhunter99,tcunning,Major,Closed,Fixed,29/Jun/10 20:03,30/May/13 23:20,
Bug,JUDDI-404,12467826,Saved keys being converted to lowercase causes problems with keyedReference searches,footh,jbrown,Major,Closed,Fixed,24/Jun/10 18:26,12/Jul/10 23:54,
Bug,JUDDI-401,12466183,Need to document that 3.0.2 now uses openjpa enhanced classes by default (Caused by: java.lang.ClassNotFoundException: No ClassLoaders found for: org.apache.juddi.model.Address),tcunning,tcunning,Major,Closed,Fixed,04/Jun/10 13:43,30/Jun/10 17:40,
Bug,JUDDI-398,12465067,When using a find_business query using either a tModelBag or an embedded find_tModel non-pertinent services are not filtered,tcunning,jbrown,Major,Closed,Fixed,20/May/10 21:27,04/Aug/14 08:04,
Bug,JUDDI-396,12464550,Using a find_tModel sub-query within a find_business does not return proper results.,tcunning,jbrown,Major,Closed,Fixed,14/May/10 18:53,30/Jun/10 17:02,
Bug,JUDDI-393,12463702,Still receiving null pointer exception when notifying subscriptions filtered other than find_service,kstam,jbrown,Major,Closed,Fixed,04/May/10 20:49,20/Jul/10 16:14,
Bug,JUDDI-392,12463593,find_relatedBusinesses causes an invalid content SOAP fault,kstam,jbrown,Major,Closed,Fixed,03/May/10 18:40,05/May/10 14:49,
Bug,JUDDI-391,12463592,get_assertionStatusReport causes an incomlete element SOAP fault,kstam,jbrown,Major,Closed,Fixed,03/May/10 18:38,05/May/10 14:27,
Bug,JUDDI-389,12463283,"After saving a subscription with a FindTModel filter, when notifying a change, got a null exception. ",kstam,suwater,Major,Closed,Fixed,29/Apr/10 02:36,03/May/10 18:28,
Bug,JUDDI-388,12462886,Login problem for jUDDI portlet,kstam,khoivu4477,Major,Closed,Fixed,23/Apr/10 17:17,03/May/10 17:39,
Bug,JUDDI-386,12462706,juddi's RMI InquiryService/PublishService needs a way of setting the random port that is being opened up.,tcunning,tcunning,Major,Closed,Fixed,21/Apr/10 20:37,04/May/10 21:27,
Bug,JUDDI-385,12462146,juddi client request handler does not handle wrapped exceptions correctly,tcunning,tcunning,Major,Closed,Fixed,15/Apr/10 14:13,24/May/11 21:35,
Bug,JUDDI-384,12461977,Cannot perform find_XXX query with only KeyedReferenceGroup as criteria,footh,jbrown,Major,Closed,Fixed,13/Apr/10 19:06,24/May/11 21:35,
Bug,JUDDI-383,12459554,Need to add a repository for net.sf.docbook,tcunning,tcunning,Major,Closed,Fixed,18/Mar/10 18:08,18/Mar/10 21:02,
Bug,JUDDI-382,12459504,"registry could not be started: URI scheme is not ""file""",kurtstam,laaam,Major,Closed,Fixed,18/Mar/10 10:55,23/Apr/12 16:53,
Bug,JUDDI-381,12459503,registry could not be started: URI is not absolute,tcunning,laaam,Major,Closed,Fixed,18/Mar/10 10:50,26/Aug/11 13:58,
Bug,JUDDI-378,12458744,Console authentication issues around subscriptions,kurtstam,kurtstam,Major,Closed,Fixed,10/Mar/10 22:20,18/Mar/10 12:57,
Bug,JUDDI-376,12458591,Subscription results lost during renewal,kstam,atp,Major,Closed,Fixed,09/Mar/10 22:39,05/May/10 14:30,
Bug,JUDDI-375,12458572,Null Pointer Exception in SubscriptionNotifier,kstam,atp,Minor,Closed,Fixed,09/Mar/10 19:01,18/Mar/10 18:00,
Bug,JUDDI-374,12458289,openjpa + postgresql has problems with timestamps,kstam,tcunning,Major,Closed,Fixed,05/Mar/10 21:12,09/Nov/10 22:16,
Bug,JUDDI-373,12458288,Brief flag is not read properly by save_subscription,tcunning,atp,Major,Closed,Fixed,05/Mar/10 21:09,10/Mar/10 22:54,
Bug,JUDDI-371,12457770,Change package name of JBossAuthenticator,tcunning,tcunning,Major,Closed,Fixed,01/Mar/10 19:03,04/Mar/10 02:30,
Bug,JUDDI-370,12457566,jUDDI does not register all services received in GetSubscriptionResult.,kurtstam,mbaluch@redhat.com,Major,Closed,Fixed,26/Feb/10 13:26,18/Mar/10 12:53,
Bug,JUDDI-368,12457196,fix variables in the root data,kstam,kurtstam,Minor,Closed,Fixed,23/Feb/10 18:56,24/Feb/10 14:53,
Bug,JUDDI-365,12456543,jUDDI root_BusinessEntity.xml does not contain all exposed services.,kstam,mbaluch@redhat.com,Major,Closed,Fixed,17/Feb/10 14:46,24/May/11 21:50,
Bug,JUDDI-364,12456451,JBossAuthenticator will not compile against release.  Documentation of this class is out of date,tcunning,ryanhos,Major,Closed,Fixed,16/Feb/10 16:27,24/Feb/10 06:03,
Bug,JUDDI-363,12456155,Move hibernate and openjpa persistence files out of resources,kurtstam,tcunning,Major,Closed,Fixed,12/Feb/10 16:40,26/Mar/13 00:14,
Bug,JUDDI-362,12456152,"Add orm.xml to juddi war, make sure it is being used in testing",tcunning,tcunning,Major,Closed,Fixed,12/Feb/10 16:07,10/Mar/10 18:02,
Bug,JUDDI-361,12456076,Bundle packaging ignoring the JAR plugin excludes,tcunning,tcunning,Major,Closed,Fixed,11/Feb/10 22:51,12/Feb/10 20:04,
Bug,JUDDI-360,12455474,Link to site repository doesn't work,kurtstam,tcunning,Major,Closed,Fixed,05/Feb/10 18:37,11/Feb/10 17:52,
Bug,JUDDI-359,12455473,Create chapter on deployment to Glassfish,tcunning,tcunning,Major,Closed,Fixed,05/Feb/10 18:36,27/Feb/10 06:41,
Bug,JUDDI-358,12455472,Create chapter on deployment to JBoss 5.1.0.GA,tcunning,tcunning,Major,Closed,Fixed,05/Feb/10 18:36,04/Mar/10 02:31,
Bug,JUDDI-357,12455340,Remove juddi.subscription.service property,tcunning,tcunning,Major,Closed,Fixed,04/Feb/10 19:00,04/Feb/10 19:58,
Bug,JUDDI-354,12446822,juddi-core juddiv3.properties misspells keygenerator,tcunning,tcunning,Major,Closed,Fixed,27/Jan/10 15:37,04/Feb/10 04:20,
Bug,JUDDI-352,12446691,UserGuide section 8 needs to be completed,kstam,tcunning,Major,Closed,Fixed,26/Jan/10 15:21,12/Feb/10 04:37,
Bug,JUDDI-351,12446689,UserGuide section 6 needs to be completed,tcunning,tcunning,Major,Closed,Fixed,26/Jan/10 15:17,05/Feb/10 18:38,
Bug,JUDDI-350,12446638,docs artifact having problems uploading,tcunning,tcunning,Major,Closed,Fixed,26/Jan/10 07:02,26/Jan/10 16:40,
Bug,JUDDI-349,12446635,Document in userguide - where juddiv3.properties should be,tcunning,tcunning,Major,Closed,Fixed,26/Jan/10 04:21,26/Jan/10 06:18,
Bug,JUDDI-348,12446630,Remove the RENAME4* juddi_custom_data from the juddiv3_samples war,tcunning,tcunning,Major,Closed,Fixed,26/Jan/10 02:55,26/Jan/10 02:56,
Bug,JUDDI-347,12446557,Need to review uddi.xml's in juddi project and make sure they all have manager names in the right place,tcunning,tcunning,Major,Closed,Fixed,25/Jan/10 16:52,26/Jan/10 06:23,
Bug,JUDDI-344,12446497,Clerks functionality fails with WS transport because tomcat's ports aren't open to save,kstam,tcunning,Major,Closed,Fixed,25/Jan/10 04:33,26/Jan/10 06:39,
Bug,JUDDI-343,12446491,UDDIClerkManager will not save the clerk unless it is DEFAULT,kstam,tcunning,Major,Closed,Fixed,25/Jan/10 03:25,26/Jan/10 06:38,
Bug,JUDDI-341,12446231,Distinct query is causing an issue on Db2 and SqlServer,kurtstam,kurtstam,Major,Closed,Fixed,21/Jan/10 15:20,03/Feb/10 18:57,
