Project,fix-commit,fix-shortMessage,fix-date,fix-author,patch
juddi,dd3e3ab909606b3c74c2a2a17b22e656addfcbd0,"JUDDI-318, Need a way of passing UDDI configs into a map rather than just passing a single config into the singleton.

git-svn-id: https://svn.apache.org/repos/asf/webservices/juddi/trunk@901501 13f79535-47bb-0310-9956-ffa450edef68
",2010-01-21 02:31:51,Kurt Stam,"diff --git a/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDIInquiryService.java b/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDIInquiryService.java
index ce7069b..f74837a 100644
--- a/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDIInquiryService.java
+++ b/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDIInquiryService.java
@@ -14,6 +14,7 @@
 import org.apache.juddi.v3.client.transport.Transport;
 
 import org.apache.juddi.v3.client.config.UDDIClerkManager;
+import org.apache.juddi.v3.client.config.UDDIClientContainer;
 import org.uddi.api_v3.FindBinding;
 import org.uddi.api_v3.FindBusiness;
 import org.uddi.api_v3.FindRelatedBusinesses;
@@ -64,8 +65,9 @@
 	    	throw new UnsupportedOperationException(""operation "" + operation + "" not supported"");
 	}
 	
-	public Node inquire(Element uddiReq) throws Exception{
-		String clazz = UDDIClerkManager.getClientConfig().getUDDINode(DEFAULT_NODE_NAME).getProxyTransport();
+	public Node inquire(Element uddiReq) throws Exception {
+		UDDIClerkManager manager = UDDIClientContainer.getUDDIClerkManager(null);
+		String clazz = manager.getClientConfig().getUDDINode(DEFAULT_NODE_NAME).getProxyTransport();
         Class<?> transportClass = Loader.loadClass(clazz);
         Transport transport = (Transport) transportClass.getConstructor(String.class).newInstance(DEFAULT_NODE_NAME);
 		UDDIInquiryPortType inquiry = transport.getUDDIInquiryService();
"
juddi,dd3e3ab909606b3c74c2a2a17b22e656addfcbd0,"JUDDI-318, Need a way of passing UDDI configs into a map rather than just passing a single config into the singleton.

git-svn-id: https://svn.apache.org/repos/asf/webservices/juddi/trunk@901501 13f79535-47bb-0310-9956-ffa450edef68
",2010-01-21 02:31:51,Kurt Stam,"diff --git a/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDIPublicationService.java b/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDIPublicationService.java
index 1481119..663c2cd 100644
--- a/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDIPublicationService.java
+++ b/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDIPublicationService.java
@@ -3,6 +3,7 @@
 import java.util.HashMap;
 
 import org.apache.juddi.v3.client.config.UDDIClerkManager;
+import org.apache.juddi.v3.client.config.UDDIClientContainer;
 import org.apache.juddi.v3.client.transport.Transport;
 import org.apache.log4j.helpers.Loader;
 import org.uddi.api_v3.AddPublisherAssertions;
@@ -65,7 +66,8 @@
 
 	public Node publish(Element uddiReq) throws Exception
 	{
-		String clazz = UDDIClerkManager.getClientConfig().getUDDINode(DEFAULT_NODE_NAME).getProxyTransport();
+		UDDIClerkManager manager = UDDIClientContainer.getUDDIClerkManager(null);
+		String clazz = manager.getClientConfig().getUDDINode(DEFAULT_NODE_NAME).getProxyTransport();
         Class<?> transportClass = Loader.loadClass(clazz);
         Transport transport = (Transport) transportClass.getConstructor(String.class).newInstance(DEFAULT_NODE_NAME);
 		UDDIPublicationPortType publish = transport.getUDDIPublishService();
"
juddi,dd3e3ab909606b3c74c2a2a17b22e656addfcbd0,"JUDDI-318, Need a way of passing UDDI configs into a map rather than just passing a single config into the singleton.

git-svn-id: https://svn.apache.org/repos/asf/webservices/juddi/trunk@901501 13f79535-47bb-0310-9956-ffa450edef68
",2010-01-21 02:31:51,Kurt Stam,"diff --git a/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDISecurityService.java b/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDISecurityService.java
index 0b02f78..8de6ee5 100644
--- a/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDISecurityService.java
+++ b/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDISecurityService.java
@@ -3,6 +3,7 @@
 import java.util.HashMap;
 
 import org.apache.juddi.v3.client.config.UDDIClerkManager;
+import org.apache.juddi.v3.client.config.UDDIClientContainer;
 import org.apache.juddi.v3.client.transport.Transport;
 import org.apache.log4j.helpers.Loader;
 import org.uddi.v3_service.UDDISecurityPortType;
@@ -41,7 +42,8 @@
 
 	public Node secure(Element uddiReq) throws Exception
 	{
-		String clazz = UDDIClerkManager.getClientConfig().getUDDINode(DEFAULT_NODE_NAME).getProxyTransport();
+		UDDIClerkManager manager = UDDIClientContainer.getUDDIClerkManager(null);
+		String clazz = manager.getClientConfig().getUDDINode(DEFAULT_NODE_NAME).getProxyTransport();
         Class<?> transportClass = Loader.loadClass(clazz);
         Transport transport = (Transport) transportClass.getConstructor(String.class).newInstance(DEFAULT_NODE_NAME);
 	    UDDISecurityPortType security = transport.getUDDISecurityService();
"
juddi,dd3e3ab909606b3c74c2a2a17b22e656addfcbd0,"JUDDI-318, Need a way of passing UDDI configs into a map rather than just passing a single config into the singleton.

git-svn-id: https://svn.apache.org/repos/asf/webservices/juddi/trunk@901501 13f79535-47bb-0310-9956-ffa450edef68
",2010-01-21 02:31:51,Kurt Stam,"diff --git a/juddi-core/src/main/java/org/apache/juddi/mapping/MappingApiToModel.java b/juddi-core/src/main/java/org/apache/juddi/mapping/MappingApiToModel.java
index 38b3e8c..f3cb057 100644
--- a/juddi-core/src/main/java/org/apache/juddi/mapping/MappingApiToModel.java
+++ b/juddi-core/src/main/java/org/apache/juddi/mapping/MappingApiToModel.java
@@ -634,6 +634,7 @@
 			modelNode.setInquiryUrl(apiNode.getInquiryUrl());
 			modelNode.setJuddiApiUrl(apiNode.getJuddiApiUrl());
 			modelNode.setName(apiNode.getName());
+			modelNode.setManagerName(apiNode.getManagerName());
 			modelNode.setProxyTransport(apiNode.getProxyTransport());
 			modelNode.setPublishUrl(apiNode.getPublishUrl());
 			modelNode.setSecurityUrl(apiNode.getSecurityUrl());
"
juddi,dd3e3ab909606b3c74c2a2a17b22e656addfcbd0,"JUDDI-318, Need a way of passing UDDI configs into a map rather than just passing a single config into the singleton.

git-svn-id: https://svn.apache.org/repos/asf/webservices/juddi/trunk@901501 13f79535-47bb-0310-9956-ffa450edef68
",2010-01-21 02:31:51,Kurt Stam,"diff --git a/juddi-core/src/main/java/org/apache/juddi/mapping/MappingModelToApi.java b/juddi-core/src/main/java/org/apache/juddi/mapping/MappingModelToApi.java
index 5ff71d3..4c0ec0a 100644
--- a/juddi-core/src/main/java/org/apache/juddi/mapping/MappingModelToApi.java
+++ b/juddi-core/src/main/java/org/apache/juddi/mapping/MappingModelToApi.java
@@ -815,6 +815,7 @@
 		apiNode.setInquiryUrl(modelNode.getInquiryUrl());
 		apiNode.setJuddiApiUrl(modelNode.getJuddiApiUrl());
 		apiNode.setName(modelNode.getName());
+		apiNode.setManagerName(modelNode.getManagerName());
 		apiNode.setProxyTransport(modelNode.getProxyTransport());
 		apiNode.setPublishUrl(modelNode.getPublishUrl());
 		apiNode.setSecurityUrl(modelNode.getSecurityUrl());
"
juddi,dd3e3ab909606b3c74c2a2a17b22e656addfcbd0,"JUDDI-318, Need a way of passing UDDI configs into a map rather than just passing a single config into the singleton.

git-svn-id: https://svn.apache.org/repos/asf/webservices/juddi/trunk@901501 13f79535-47bb-0310-9956-ffa450edef68
",2010-01-21 02:31:51,Kurt Stam,"diff --git a/juddi-core/src/main/java/org/apache/juddi/model/Node.java b/juddi-core/src/main/java/org/apache/juddi/model/Node.java
index b3aefa9..0ec5ce0 100644
--- a/juddi-core/src/main/java/org/apache/juddi/model/Node.java
+++ b/juddi-core/src/main/java/org/apache/juddi/model/Node.java
@@ -33,6 +33,8 @@
 	@Id
 	@Column(name=""name"", nullable = false)
 	private String name;
+	@Column(name=""manager_name"", nullable = false, length=255)
+	private String managerName;
 	@Column(name=""proxy_transport"", nullable = false, length=255)
 	private String proxyTransport;
 	@Column(name=""security_url"", nullable = false, length=255)
@@ -78,6 +80,14 @@
 		this.name = name;
 	}
 
+	public String getManagerName() {
+		return managerName;
+	}
+
+	public void setManagerName(String managerName) {
+		this.managerName = managerName;
+	}
+
 	public String getProxyTransport() {
 		return proxyTransport;
 	}
"
juddi,dd3e3ab909606b3c74c2a2a17b22e656addfcbd0,"JUDDI-318, Need a way of passing UDDI configs into a map rather than just passing a single config into the singleton.

git-svn-id: https://svn.apache.org/repos/asf/webservices/juddi/trunk@901501 13f79535-47bb-0310-9956-ffa450edef68
",2010-01-21 02:31:51,Kurt Stam,"diff --git a/uddi-ws/src/main/java/org/apache/juddi/api_v3/Node.java b/uddi-ws/src/main/java/org/apache/juddi/api_v3/Node.java
index aaa07c7..aec96a3 100644
--- a/uddi-ws/src/main/java/org/apache/juddi/api_v3/Node.java
+++ b/uddi-ws/src/main/java/org/apache/juddi/api_v3/Node.java
@@ -32,6 +32,7 @@
 @XmlAccessorType(XmlAccessType.FIELD)
 @XmlType(name = ""node"", propOrder = {
 	""name"",
+	""managerName"",
     ""description"",
     ""custodyTransferUrl"",
     ""inquiryUrl"",
@@ -49,7 +50,8 @@
 	
 	@XmlTransient
 	private static final long serialVersionUID = -4601378453000384721L;
-	protected String name;
+	private String name;
+	private String managerName;
 	private String description;
 	private String custodyTransferUrl;
 	private String inquiryUrl;
@@ -72,6 +74,12 @@
 		this.name = name;
 	}
 	
+	public String getManagerName() {
+		return managerName;
+	}
+	public void setManagerName(String managerName) {
+		this.managerName = managerName;
+	}
 	public String getDescription() {
 		return description;
 	}
"
juddi,4d33427f99733e143a603da5e938983413193e7e,"JUDDI-326
Add headers.


git-svn-id: https://svn.apache.org/repos/asf/webservices/juddi/trunk@900888 13f79535-47bb-0310-9956-ffa450edef68
",2010-01-19 18:27:28,Thomas Cunningham,"diff --git a/juddi-core/src/main/java/org/apache/juddi/ClassUtil.java b/juddi-core/src/main/java/org/apache/juddi/ClassUtil.java
index dbac33d..5cee549 100644
--- a/juddi-core/src/main/java/org/apache/juddi/ClassUtil.java
+++ b/juddi-core/src/main/java/org/apache/juddi/ClassUtil.java
@@ -1,5 +1,25 @@
+/*
+ * Copyright 2001-2010 The Apache Software Foundation.
+ * 
+ * Licensed under the Apache License, Version 2.0 (the ""License"");
+ * you may not use this file except in compliance with the License.
+ * You may obtain a copy of the License at
+ * 
+ *      http://www.apache.org/licenses/LICENSE-2.0
+ * 
+ * Unless required by applicable law or agreed to in writing, software
+ * distributed under the License is distributed on an ""AS IS"" BASIS,
+ * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
+ * See the License for the specific language governing permissions and
+ * limitations under the License.
+ *
+ */
 package org.apache.juddi;
 
+/**
+ * @author <a href=""mailto:tcunning@apache.org"">Tom Cunningham</a>
+ */
+
 public class ClassUtil {
     public static Class forName(String name, Class caller)
     	throws ClassNotFoundException
"
juddi,7ad133e80a4b00736e52ffed76fd99f362124bb9,"JUDDI-326
Make sure we're using classForName from ClassUtil rather than using the log4j classloading util.


git-svn-id: https://svn.apache.org/repos/asf/webservices/juddi/trunk@900879 13f79535-47bb-0310-9956-ffa450edef68
",2010-01-19 18:17:21,Thomas Cunningham,"diff --git a/juddi-core/src/main/java/org/apache/juddi/v3/auth/AuthenticatorFactory.java b/juddi-core/src/main/java/org/apache/juddi/v3/auth/AuthenticatorFactory.java
index 70cef28..422c68b 100644
--- a/juddi-core/src/main/java/org/apache/juddi/v3/auth/AuthenticatorFactory.java
+++ b/juddi-core/src/main/java/org/apache/juddi/v3/auth/AuthenticatorFactory.java
@@ -18,10 +18,12 @@
 package org.apache.juddi.v3.auth;
 
 import org.apache.commons.configuration.ConfigurationException;
+import org.apache.juddi.ClassUtil;
 import org.apache.juddi.config.AppConfig;
 import org.apache.juddi.config.Property;
 import org.apache.log4j.Logger;
 
+
 /**
  * @author Steve Viens (sviens@apache.org)
  * @author <a href=""mailto:jfaath@apache.org"">Jeff Faath</a>
@@ -71,7 +73,7 @@
 		Class<?> authClass = null;
 		try {
 			// Use Loader to locate & load the Authenticator implementation
-			authClass = org.apache.log4j.helpers.Loader.loadClass(className);
+			authClass = ClassUtil.forName(className, AuthenticatorFactory.class);
 		}
 		catch(ClassNotFoundException e) {
 			log.error(""The specified Authenticator class '"" + className + ""' was not found in classpath."");
"
juddi,2983a199b13e067992b91724269ff9fc12f35d00,"JUDDI-320 fix so the display code does not write over existing endpoints.

git-svn-id: https://svn.apache.org/repos/asf/webservices/juddi/trunk@898017 13f79535-47bb-0310-9956-ffa450edef68
",2010-01-11 19:21:05,Kurt Stam,"diff --git a/juddi-console/uddi-portlets/src/main/java/org/apache/juddi/portlets/client/DetailPanel.java b/juddi-console/uddi-portlets/src/main/java/org/apache/juddi/portlets/client/DetailPanel.java
index 58d4a80..c8466ce 100644
--- a/juddi-console/uddi-portlets/src/main/java/org/apache/juddi/portlets/client/DetailPanel.java
+++ b/juddi-console/uddi-portlets/src/main/java/org/apache/juddi/portlets/client/DetailPanel.java
@@ -16,6 +16,8 @@
  */
 package org.apache.juddi.portlets.client;
 
+import java.util.ArrayList;
+
 import org.apache.juddi.portlets.client.model.Business;
 import org.apache.juddi.portlets.client.model.Service;
 import org.apache.juddi.portlets.client.model.ServiceBinding;
@@ -157,7 +159,7 @@
 								+ serviceBinding.getAccessPoint() + ""'>"" 
 								+ serviceBinding.getAccessPoint() + ""</a>"").getHTML());
 						}
-						table.setHTML(row, 1, bindingtable.toString());
+						table.setHTML(row++, 1, bindingtable.toString());
 					}
 				} else {
 					Window.alert(""error: "" + response.getMessage());
"
juddi,838f942804e685742e5cf0590c1045fcea17b5b5,"JUDDI-325
Moved over ESB patch for vfszip/spaces.


git-svn-id: https://svn.apache.org/repos/asf/webservices/juddi/trunk@896172 13f79535-47bb-0310-9956-ffa450edef68
",2010-01-05 18:43:15,Thomas Cunningham,"diff --git a/juddi-core/src/main/java/org/apache/juddi/config/Install.java b/juddi-core/src/main/java/org/apache/juddi/config/Install.java
index 90394e1..401d7b4 100644
--- a/juddi-core/src/main/java/org/apache/juddi/config/Install.java
+++ b/juddi-core/src/main/java/org/apache/juddi/config/Install.java
@@ -487,7 +487,18 @@
 			url = Loader.getResource(JUDDI_INSTALL_DATA_DIR);
 			basePath = JUDDI_INSTALL_DATA_DIR;
 		}
-		String path=url.getPath();
+		
+		String path = null;
+		if (""vfsfile"".equals(url.getProtocol())) {
+			try {
+				path = url.toURI().getPath() ;
+			} catch (URISyntaxException e) {
+				throw new ConfigurationException(e);
+			}
+		} else {
+			path = url.getPath();
+		}
+		
 		File dir = new File(path);
 		String rootPublisherStr = config.getString(Property.JUDDI_ROOT_PUBLISHER);
 		if (dir.exists()) {
"
juddi,bebb0e6f0c7975075448a454e473d8a748b73195,"JUDDI-335
Change the test data so that it has an end date of 2100, not 2010.


git-svn-id: https://svn.apache.org/repos/asf/webservices/juddi/trunk@895873 13f79535-47bb-0310-9956-ffa450edef68
",2010-01-05 03:20:41,Thomas Cunningham,"diff --git a/uddi-tck-base/src/main/java/org/apache/juddi/v3/tck/TckSubscription.java b/uddi-tck-base/src/main/java/org/apache/juddi/v3/tck/TckSubscription.java
index 165c5a9..321e1b9 100644
--- a/uddi-tck-base/src/main/java/org/apache/juddi/v3/tck/TckSubscription.java
+++ b/uddi-tck-base/src/main/java/org/apache/juddi/v3/tck/TckSubscription.java
@@ -29,6 +29,7 @@
 import org.uddi.api_v3.ServiceInfos;
 import org.uddi.api_v3.TModelDetail;
 import org.uddi.api_v3.TModelList;
+import org.uddi.sub_v3.CoveragePeriod;
 import org.uddi.sub_v3.DeleteSubscription;
 import org.uddi.sub_v3.GetSubscriptionResults;
 import org.uddi.sub_v3.KeyBag;
@@ -235,7 +236,7 @@
 		try {
 			GetSubscriptionResults getSubResultsIn = (GetSubscriptionResults)EntityCreator.buildFromDoc(SAM_SUBSCRIPTIONRESULTS3_XML, ""org.uddi.sub_v3"");
 			getSubResultsIn.setAuthInfo(authInfoSam);
-			
+					
 			Subscription subIn = (Subscription)EntityCreator.buildFromDoc(SAM_SUBSCRIPTION3_XML, ""org.uddi.sub_v3"");
 			
 			int expectedIterations = FINDQUALIFIER_TMODEL_TOTAL / subIn.getMaxEntities();
"
juddi,e5fcdb3c7710d7a270459a335ad6f0bffec8d955,"JUDDI-324
Make sure we check system properties for an alternate uddi.xml filename
to use for XML configuration.


git-svn-id: https://svn.apache.org/repos/asf/webservices/juddi/trunk@893621 13f79535-47bb-0310-9956-ffa450edef68
",2009-12-23 20:28:47,Thomas Cunningham,"diff --git a/juddi-client/src/main/java/org/apache/juddi/v3/client/config/ClientConfig.java b/juddi-client/src/main/java/org/apache/juddi/v3/client/config/ClientConfig.java
index 44febea..efed447 100644
--- a/juddi-client/src/main/java/org/apache/juddi/v3/client/config/ClientConfig.java
+++ b/juddi-client/src/main/java/org/apache/juddi/v3/client/config/ClientConfig.java
@@ -38,6 +38,7 @@
  */
 public class ClientConfig 
 {
+	private final static String UDDI_CONFIG_FILENAME_PROPERTY = ""uddi.client.xml"";
 	private final static String UDDI_CONFIG = ""META-INF/uddi.xml"";
 	private Logger log = Logger.getLogger(ClientConfig.class);
 	private Configuration config = null;;
@@ -72,7 +73,14 @@
 		CompositeConfiguration compositeConfig = new CompositeConfiguration();
 		compositeConfig.addConfiguration(new SystemConfiguration());
 		//Properties from XML file
-		XMLConfiguration xmlConfig = new XMLConfiguration(UDDI_CONFIG);
+		XMLConfiguration xmlConfig = null;	
+		final String filename = System.getProperty(UDDI_CONFIG_FILENAME_PROPERTY);
+		if (filename != null) 
+		{
+			xmlConfig = new XMLConfiguration(filename);
+		} else { 
+			xmlConfig = new XMLConfiguration(UDDI_CONFIG);	
+		}
 		long refreshDelay = xmlConfig.getLong(Property.UDDI_RELOAD_DELAY, 1000l);
 		log.debug(""Setting refreshDelay to "" + refreshDelay);
 		FileChangedReloadingStrategy fileChangedReloadingStrategy = new FileChangedReloadingStrategy();
"
juddi,e337b9df9db60ce77f1d149b63e8d3db06a67f46,"JUDDI-307
Use uddi.xml to find which transport to use.


git-svn-id: https://svn.apache.org/repos/asf/webservices/juddi/trunk@888561 13f79535-47bb-0310-9956-ffa450edef68
",2009-12-08 20:29:21,Thomas Cunningham,"diff --git a/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDIInquiryService.java b/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDIInquiryService.java
index 6cd1f3a..ce7069b 100644
--- a/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDIInquiryService.java
+++ b/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDIInquiryService.java
@@ -10,7 +10,10 @@
 import javax.xml.transform.dom.DOMSource;
 import javax.xml.transform.stream.StreamResult;
 
-import org.apache.juddi.v3.client.transport.InVMTransport;
+import org.apache.log4j.helpers.Loader;
+import org.apache.juddi.v3.client.transport.Transport;
+
+import org.apache.juddi.v3.client.config.UDDIClerkManager;
 import org.uddi.api_v3.FindBinding;
 import org.uddi.api_v3.FindBusiness;
 import org.uddi.api_v3.FindRelatedBusinesses;
@@ -30,8 +33,8 @@
  * @author Tom Cunningham (tcunning@apache.org)
  */
 public class UDDIInquiryService {
-	//private UDDIInquiryImpl inquiry = new UDDIInquiryImpl();
-	
+	private final static String DEFAULT_NODE_NAME = ""default"";
+
 	private HashMap<String, Handler> operations = null;
 
 	public UDDIInquiryService() {
@@ -60,11 +63,13 @@
 	    if ((operation == null) || (operation.trim().length() == 0))
 	    	throw new UnsupportedOperationException(""operation "" + operation + "" not supported"");
 	}
-
-	public Node inquire(Element uddiReq) throws Exception{		  
-		InVMTransport invmtransport = new InVMTransport();		
-	    UDDIInquiryPortType inquiry = invmtransport.getUDDIInquiryService();
-
+	
+	public Node inquire(Element uddiReq) throws Exception{
+		String clazz = UDDIClerkManager.getClientConfig().getUDDINode(DEFAULT_NODE_NAME).getProxyTransport();
+        Class<?> transportClass = Loader.loadClass(clazz);
+        Transport transport = (Transport) transportClass.getConstructor(String.class).newInstance(DEFAULT_NODE_NAME);
+		UDDIInquiryPortType inquiry = transport.getUDDIInquiryService();
+        
 	    //new RequestHandler on it's own thread
 	    RequestHandler requestHandler = new RequestHandler();
 	    requestHandler.setPortType(inquiry);
"
juddi,e337b9df9db60ce77f1d149b63e8d3db06a67f46,"JUDDI-307
Use uddi.xml to find which transport to use.


git-svn-id: https://svn.apache.org/repos/asf/webservices/juddi/trunk@888561 13f79535-47bb-0310-9956-ffa450edef68
",2009-12-08 20:29:21,Thomas Cunningham,"diff --git a/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDIPublicationService.java b/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDIPublicationService.java
index b1988e4..1481119 100644
--- a/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDIPublicationService.java
+++ b/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDIPublicationService.java
@@ -2,7 +2,9 @@
 
 import java.util.HashMap;
 
-import org.apache.juddi.v3.client.transport.InVMTransport;
+import org.apache.juddi.v3.client.config.UDDIClerkManager;
+import org.apache.juddi.v3.client.transport.Transport;
+import org.apache.log4j.helpers.Loader;
 import org.uddi.api_v3.AddPublisherAssertions;
 import org.uddi.api_v3.DeleteBinding;
 import org.uddi.api_v3.DeleteBusiness;
@@ -25,10 +27,10 @@
  * @author Tom Cunningham (tcunning@apache.org)
  */
 public class UDDIPublicationService {
+	private final static String DEFAULT_NODE_NAME = ""default"";
 
 	  // collection of valid operations
 
-
 	private HashMap<String, Handler> operations = null;
 
 	
@@ -63,8 +65,10 @@
 
 	public Node publish(Element uddiReq) throws Exception
 	{
-		InVMTransport invmtransport = new InVMTransport();		
-		UDDIPublicationPortType publish = invmtransport.getUDDIPublishService();
+		String clazz = UDDIClerkManager.getClientConfig().getUDDINode(DEFAULT_NODE_NAME).getProxyTransport();
+        Class<?> transportClass = Loader.loadClass(clazz);
+        Transport transport = (Transport) transportClass.getConstructor(String.class).newInstance(DEFAULT_NODE_NAME);
+		UDDIPublicationPortType publish = transport.getUDDIPublishService();
 
 	    //new RequestHandler on it's own thread
 	    RequestHandler requestHandler = new RequestHandler();
"
juddi,e337b9df9db60ce77f1d149b63e8d3db06a67f46,"JUDDI-307
Use uddi.xml to find which transport to use.


git-svn-id: https://svn.apache.org/repos/asf/webservices/juddi/trunk@888561 13f79535-47bb-0310-9956-ffa450edef68
",2009-12-08 20:29:21,Thomas Cunningham,"diff --git a/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDISecurityService.java b/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDISecurityService.java
index 1123787..0b02f78 100644
--- a/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDISecurityService.java
+++ b/juddi-client/src/main/java/org/apache/juddi/v3/client/transport/wrapper/UDDISecurityService.java
@@ -2,7 +2,9 @@
 
 import java.util.HashMap;
 
-import org.apache.juddi.v3.client.transport.InVMTransport;
+import org.apache.juddi.v3.client.config.UDDIClerkManager;
+import org.apache.juddi.v3.client.transport.Transport;
+import org.apache.log4j.helpers.Loader;
 import org.uddi.v3_service.UDDISecurityPortType;
 import org.w3c.dom.Element;
 import org.w3c.dom.Node;
@@ -15,7 +17,8 @@
  * @author Kurt Stam (kurt.stam@redhat.com)
  */
 public class UDDISecurityService {
-
+	private final static String DEFAULT_NODE_NAME = ""default"";
+	
 	// collection of valid operations
 	private HashMap<String, Handler> operations = null;
 
@@ -38,8 +41,10 @@
 
 	public Node secure(Element uddiReq) throws Exception
 	{
-		InVMTransport invmtransport = new InVMTransport();		
-        UDDISecurityPortType security = invmtransport.getUDDISecurityService();
+		String clazz = UDDIClerkManager.getClientConfig().getUDDINode(DEFAULT_NODE_NAME).getProxyTransport();
+        Class<?> transportClass = Loader.loadClass(clazz);
+        Transport transport = (Transport) transportClass.getConstructor(String.class).newInstance(DEFAULT_NODE_NAME);
+	    UDDISecurityPortType security = transport.getUDDISecurityService();
 		
 		//new RequestHandler on it's own thread
 		RequestHandler requestHandler = new RequestHandler();
"
juddi,a9c7a738951eb6120096e249651d909e63c92c23,"JUDDI-315
Make ""other"" string a private static final 


git-svn-id: https://svn.apache.org/repos/asf/webservices/juddi/trunk@883724 13f79535-47bb-0310-9956-ffa450edef68
",2009-11-24 15:07:56,Thomas Cunningham,"diff --git a/juddi-console/uddi-portlets/src/main/java/org/apache/juddi/portlets/client/DetailPanel.java b/juddi-console/uddi-portlets/src/main/java/org/apache/juddi/portlets/client/DetailPanel.java
index 8c748f3..58d4a80 100644
--- a/juddi-console/uddi-portlets/src/main/java/org/apache/juddi/portlets/client/DetailPanel.java
+++ b/juddi-console/uddi-portlets/src/main/java/org/apache/juddi/portlets/client/DetailPanel.java
@@ -33,7 +33,7 @@
 import com.google.gwt.user.client.ui.TableListener;
 
 public class DetailPanel  extends FlowPanel  implements TableListener{
-
+	private static final String OTHER_BINDING_TYPE = ""other"";
 	private InquiryServiceAsync inquiryService = (InquiryServiceAsync) GWT.create(InquiryService.class); 
 	private DetailPanel detailPanel = null;
 	FlexTable table = new FlexTable();;
@@ -148,7 +148,7 @@
 						
 						// For JBossESB or others using ""other"" as UrlType, don't display the accesspoint as 
 						// http URL
-						if (""other"".equals(serviceBinding.getUrlType())) {
+						if (OTHER_BINDING_TYPE.equals(serviceBinding.getUrlType())) {
 							bindingtable.setHTML(bindingRow++, 1, serviceBinding.getUrlType() + "":"" 
 									+  new HTML(serviceBinding.getAccessPoint()).getHTML());							
 						} else {
"
juddi,92a62cdc23c3278bb70dfab11c848d6926222ee3,"JUDDI-315
Don't render anchortext if access point url type is ""other"".


git-svn-id: https://svn.apache.org/repos/asf/webservices/juddi/trunk@883719 13f79535-47bb-0310-9956-ffa450edef68
",2009-11-24 14:59:33,Thomas Cunningham,"diff --git a/juddi-console/uddi-portlets/src/main/java/org/apache/juddi/portlets/client/DetailPanel.java b/juddi-console/uddi-portlets/src/main/java/org/apache/juddi/portlets/client/DetailPanel.java
index f29db2b..8c748f3 100644
--- a/juddi-console/uddi-portlets/src/main/java/org/apache/juddi/portlets/client/DetailPanel.java
+++ b/juddi-console/uddi-portlets/src/main/java/org/apache/juddi/portlets/client/DetailPanel.java
@@ -145,10 +145,18 @@
 						bindingtable.setHTML(bindingRow, 0, UDDIBrowser.images.description().getHTML());
 						bindingtable.setText(bindingRow++, 1,  serviceBinding.getDescription());
 						bindingtable.setHTML(bindingRow, 0, UDDIBrowser.images.endpointlive().getHTML());
-						bindingtable.setHTML(bindingRow++, 1, serviceBinding.getUrlType() + "":"" 
+						
+						// For JBossESB or others using ""other"" as UrlType, don't display the accesspoint as 
+						// http URL
+						if (""other"".equals(serviceBinding.getUrlType())) {
+							bindingtable.setHTML(bindingRow++, 1, serviceBinding.getUrlType() + "":"" 
+									+  new HTML(serviceBinding.getAccessPoint()).getHTML());							
+						} else {
+							bindingtable.setHTML(bindingRow++, 1, serviceBinding.getUrlType() + "":"" 
 								+  new HTML(""<a href='"" 
 								+ serviceBinding.getAccessPoint() + ""'>"" 
 								+ serviceBinding.getAccessPoint() + ""</a>"").getHTML());
+						}
 						table.setHTML(row, 1, bindingtable.toString());
 					}
 				} else {
"
